client_id,district_id,client_age,client_gender,age_group,district_name,region,pop_size,no_of_municip<499,no_of_municip<2000,no_of_municip<10000 ,no_of_municip>10000,no_cities,ratio_urban,avg_salary,unemploymant_95,unemploymant_96,no_of_enterpreneurs,no_crimes_95,no_crimes_96,disp_id,account_id,disp_type,card_id,card_type,card_issued,card_issue_year,card_issue_month,statement_freq,account_date,loan_id,amount_x,duration,payments,status,loan_month,loan_year,tot_trans_amount,tot_trans_count,tot_order_amount,tot_order_count,amount_y,ord_HOUSEHOLD_PAYMENT,ord_INSURANCE_PAYMENT,ord_LEASING_PAYMENT,ord_LOAN_PAYMENT,ord_UNKNOWN,LOS,Target
804,35,44.0,F,40.0,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,804,669,DISPONENT,,,,,,monthly issuance,1996-06-07,,,,,,,,166841.90000000014,144,1947.0,1.0,1947.0,1947.0,0.0,0.0,0.0,0.0,4.0,
806,60,20.0,M,20.0,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,806,671,OWNER,,,,,,monthly issuance,1997-10-29,,,,,,,,164697.5,55,,,,,,,,,2.0,
807,53,30.0,F,30.0,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,807,672,OWNER,,,,,,monthly issuance,1997-06-23,,,,,,,,58000.0,18,,,,,,,,,3.0,
808,31,36.0,M,30.0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,808,673,OWNER,141.0,classic,1998-09-15,1998.0,9.0,monthly issuance,1997-12-08,,,,,,,,411696.1999999999,60,4586.0,1.0,4586.0,4586.0,0.0,0.0,0.0,0.0,2.0,
809,49,80.0,M,80.0,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,809,674,OWNER,,,,,,monthly issuance,1995-09-02,,,,,,,,364929.79999999993,199,2058.0,1.0,2058.0,2058.0,0.0,0.0,0.0,0.0,4.0,
810,58,54.0,F,50.0,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,810,675,OWNER,142.0,classic,1998-07-01,1998.0,7.0,monthly issuance,1995-08-03,5110.0,102240.0,60.0,1704.0,C,4.0,1997.0,987951.6999999994,263,8062.0,2.0,8062.0,6358.0,0.0,0.0,1704.0,0.0,4.0,1.0
811,58,60.0,M,60.0,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,811,675,DISPONENT,,,,,,monthly issuance,1995-08-03,5110.0,102240.0,60.0,1704.0,C,4.0,1997.0,987951.6999999994,263,8062.0,2.0,8062.0,6358.0,0.0,0.0,1704.0,0.0,4.0,1.0
812,39,59.0,M,50.0,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,812,676,OWNER,,,,,,monthly issuance,1995-09-22,,,,,,,,503023.9999999998,213,3017.0,1.0,3017.0,3017.0,0.0,0.0,0.0,0.0,4.0,
813,70,36.0,M,30.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,813,677,OWNER,,,,,,monthly issuance,1997-09-13,,,,,,,,687224.9999999999,62,,,,,,,,,2.0,
814,19,40.0,M,40.0,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,814,678,OWNER,,,,,,monthly issuance,1993-10-08,,,,,,,,1051965.5999999994,443,5088.0,3.0,5088.0,1192.0,1967.0,0.0,0.0,1929.0,6.0,
815,22,35.0,F,30.0,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089,1117,815,679,OWNER,,,,,,monthly issuance,1997-07-12,,,,,,,,575352.3999999998,120,4780.0,3.0,4780.0,4049.0,281.0,0.0,0.0,450.0,2.0,
816,17,42.0,F,40.0,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,816,680,OWNER,143.0,classic,1998-06-15,1998.0,6.0,monthly issuance,1997-07-18,,,,,,,,526211.1999999998,87,4853.0,1.0,4853.0,4853.0,0.0,0.0,0.0,0.0,2.0,
818,54,34.0,M,30.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,818,682,OWNER,,,,,,monthly issuance,1997-06-08,,,,,,,,97511.30000000003,96,2014.0,2.0,2014.0,1477.0,0.0,0.0,0.0,537.0,3.0,
819,74,42.0,M,40.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,819,683,OWNER,145.0,classic,1997-06-17,1997.0,6.0,monthly issuance,1996-07-22,,,,,,,,1431589.3000000003,156,8578.0,1.0,8578.0,8578.0,0.0,0.0,0.0,0.0,3.0,
820,74,39.0,F,30.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,820,683,DISPONENT,,,,,,monthly issuance,1996-07-22,,,,,,,,1431589.3000000003,156,8578.0,1.0,8578.0,8578.0,0.0,0.0,0.0,0.0,3.0,
821,49,52.0,M,50.0,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,821,684,OWNER,,,,,,monthly issuance,1996-05-12,,,,,,,,167345.4000000001,137,1936.0,1.0,1936.0,1936.0,0.0,0.0,0.0,0.0,4.0,
822,37,41.0,F,40.0,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,822,685,OWNER,146.0,classic,1998-07-23,1998.0,7.0,weekly issuance,1995-01-04,,,,,,,,2812755.0000000005,219,3847.2,1.0,3847.2,0.0,0.0,3847.2,0.0,0.0,5.0,
823,41,43.0,M,40.0,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,823,686,OWNER,,,,,,monthly issuance,1993-04-04,,,,,,,,1609201.6000000013,506,6070.0,3.0,6070.0,2212.0,983.0,0.0,0.0,2875.0,7.0,
824,27,47.0,M,40.0,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,824,687,OWNER,,,,,,monthly issuance,1996-06-02,,,,,,,,854852.8999999994,191,5442.0,2.0,5442.0,1444.0,0.0,0.0,0.0,3998.0,4.0,
825,74,23.0,M,20.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,825,688,OWNER,,,,,,monthly issuance,1993-11-25,,,,,,,,540340.4999999994,351,2509.0,1.0,2509.0,2509.0,0.0,0.0,0.0,0.0,6.0,
826,1,22.0,M,20.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,826,689,OWNER,147.0,junior,1998-12-13,1998.0,12.0,monthly issuance,1996-04-24,,,,,,,,2437754.200000001,289,10257.2,5.0,10257.2,4989.0,17.0,3847.2,0.0,1404.0,4.0,
827,10,34.0,F,30.0,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,827,690,OWNER,,,,,,monthly issuance,1996-07-11,,,,,,,,1165436.2999999996,150,8901.0,2.0,8901.0,7152.0,0.0,1749.0,0.0,0.0,3.0,
828,10,41.0,M,40.0,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,828,690,DISPONENT,,,,,,monthly issuance,1996-07-11,,,,,,,,1165436.2999999996,150,8901.0,2.0,8901.0,7152.0,0.0,1749.0,0.0,0.0,3.0,
829,24,43.0,M,40.0,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,829,691,OWNER,,,,,,monthly issuance,1996-02-21,,,,,,,,376258.7999999998,154,3342.0,1.0,3342.0,3342.0,0.0,0.0,0.0,0.0,4.0,
830,69,51.0,M,50.0,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,830,692,OWNER,,,,,,monthly issuance,1996-10-02,,,,,,,,1055230.4999999998,160,4503.0,2.0,4503.0,4366.0,0.0,0.0,0.0,137.0,3.0,
831,2,52.0,M,50.0,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,831,693,OWNER,,,,,,monthly issuance,1994-06-06,,,,,,,,2094217.900000002,311,6329.0,1.0,6329.0,6329.0,0.0,0.0,0.0,0.0,6.0,
832,67,76.0,F,70.0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,832,694,OWNER,,,,,,monthly issuance,1996-09-04,,,,,,,,319156.69999999995,134,3096.0,1.0,3096.0,3096.0,0.0,0.0,0.0,0.0,3.0,
833,5,40.0,M,40.0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,833,695,OWNER,,,,,,monthly issuance,1996-04-21,,,,,,,,1612036.6000000008,174,9516.0,1.0,9516.0,9516.0,0.0,0.0,0.0,0.0,4.0,
834,54,77.0,M,70.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,834,696,OWNER,148.0,classic,1998-11-22,1998.0,11.0,monthly issuance,1997-11-09,,,,,,,,128358.50000000006,62,1579.0,2.0,1579.0,1579.0,0.0,0.0,0.0,0.0,2.0,
835,28,56.0,F,50.0,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,835,697,OWNER,,,,,,monthly issuance,1993-02-23,,,,,,,,3299862.6000000043,399,6372.0,1.0,6372.0,6372.0,0.0,0.0,0.0,0.0,7.0,
836,28,52.0,M,50.0,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,836,697,DISPONENT,,,,,,monthly issuance,1993-02-23,,,,,,,,3299862.6000000043,399,6372.0,1.0,6372.0,6372.0,0.0,0.0,0.0,0.0,7.0,
837,71,25.0,M,20.0,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,837,698,OWNER,,,,,,monthly issuance,1996-09-29,,,,,,,,879237.5999999996,142,6177.0,1.0,6177.0,6177.0,0.0,0.0,0.0,0.0,3.0,
838,71,32.0,F,30.0,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,838,698,DISPONENT,,,,,,monthly issuance,1996-09-29,,,,,,,,879237.5999999996,142,6177.0,1.0,6177.0,6177.0,0.0,0.0,0.0,0.0,3.0,
839,47,45.0,F,40.0,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,839,699,OWNER,,,,,,monthly issuance,1993-09-17,,,,,,,,4886608.0,347,,,,,,,,,6.0,
840,20,63.0,M,60.0,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,840,700,OWNER,,,,,,monthly issuance,1994-06-01,,,,,,,,623034.3999999992,357,2762.0,2.0,2762.0,1116.0,0.0,0.0,0.0,1646.0,6.0,
841,69,19.0,M,10.0,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,841,701,OWNER,,,,,,monthly issuance,1993-06-08,,,,,,,,861547.5999999993,344,,,,,,,,,7.0,
842,12,67.0,F,60.0,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,842,702,OWNER,,,,,,monthly issuance,1993-06-23,,,,,,,,549073.6999999991,298,2813.0,1.0,2813.0,2813.0,0.0,0.0,0.0,0.0,7.0,
843,54,42.0,F,40.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,843,703,OWNER,,,,,,monthly issuance,1997-12-21,,,,,,,,103796.70000000003,55,2306.0,1.0,2306.0,2306.0,0.0,0.0,0.0,0.0,2.0,
844,22,55.0,M,50.0,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089,1117,844,704,OWNER,,,,,,monthly issuance,1993-01-01,,,,,,,,2674889.200000003,479,3338.0,2.0,3338.0,2141.0,0.0,0.0,0.0,1197.0,7.0,
845,22,47.0,F,40.0,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089,1117,845,704,DISPONENT,,,,,,monthly issuance,1993-01-01,,,,,,,,2674889.200000003,479,3338.0,2.0,3338.0,2141.0,0.0,0.0,0.0,1197.0,7.0,
846,35,50.0,M,50.0,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,846,705,OWNER,,,,,,monthly issuance,1997-07-14,,,,,,,,249553.90000000005,90,4161.0,1.0,4161.0,4161.0,0.0,0.0,0.0,0.0,2.0,
847,49,20.0,M,20.0,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,847,706,OWNER,,,,,,monthly issuance,1996-05-07,,,,,,,,1233203.1000000003,135,,,,,,,,,4.0,
849,26,61.0,F,60.0,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,849,708,OWNER,,,,,,monthly issuance,1996-03-30,,,,,,,,70800.0,30,,,,,,,,,4.0,
850,19,30.0,M,30.0,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,850,709,OWNER,,,,,,monthly issuance,1994-07-25,,,,,,,,2868876.000000003,281,,,,,,,,,5.0,
851,25,81.0,M,80.0,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,851,710,OWNER,,,,,,monthly issuance,1994-09-02,,,,,,,,481979.69999999955,244,3200.0,1.0,3200.0,3200.0,0.0,0.0,0.0,0.0,5.0,
852,25,84.0,F,80.0,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,852,710,DISPONENT,,,,,,monthly issuance,1994-09-02,,,,,,,,481979.69999999955,244,3200.0,1.0,3200.0,3200.0,0.0,0.0,0.0,0.0,5.0,
853,70,51.0,M,50.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,853,711,OWNER,,,,,,monthly issuance,1994-07-06,,,,,,,,1276520.1999999997,312,3243.0,1.0,3243.0,3243.0,0.0,0.0,0.0,0.0,5.0,
854,72,58.0,F,50.0,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,854,712,OWNER,,,,,,monthly issuance,1996-12-01,,,,,,,,2250716.1000000015,149,3847.2,1.0,3847.2,0.0,0.0,3847.2,0.0,0.0,3.0,
855,58,70.0,M,70.0,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,855,713,OWNER,,,,,,monthly issuance,1996-10-15,,,,,,,,285397.20000000007,113,3581.0,1.0,3581.0,3581.0,0.0,0.0,0.0,0.0,3.0,
856,23,81.0,M,80.0,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,856,714,OWNER,,,,,,monthly issuance,1996-11-04,,,,,,,,285158.6,117,3782.0,1.0,3782.0,3782.0,0.0,0.0,0.0,0.0,3.0,
857,32,52.0,M,50.0,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505,857,715,OWNER,,,,,,monthly issuance,1996-08-08,,,,,,,,961338.1999999996,205,6063.0,3.0,6063.0,2877.0,1378.0,0.0,0.0,1808.0,3.0,
858,47,41.0,F,40.0,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,858,716,OWNER,149.0,classic,1998-01-07,1998.0,1.0,monthly issuance,1994-09-25,,,,,,,,2134684.200000002,250,,,,,,,,,5.0,
859,1,31.0,F,30.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,859,717,OWNER,150.0,classic,1996-03-30,1996.0,3.0,monthly issuance,1993-04-24,,,,,,,,3020900.400000004,391,6561.0,1.0,6561.0,6561.0,0.0,0.0,0.0,0.0,7.0,
860,1,32.0,M,30.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,860,717,DISPONENT,,,,,,monthly issuance,1993-04-24,,,,,,,,3020900.400000004,391,6561.0,1.0,6561.0,6561.0,0.0,0.0,0.0,0.0,7.0,
861,1,43.0,F,40.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,861,718,OWNER,151.0,classic,1998-09-16,1998.0,9.0,monthly issuance,1996-03-03,5117.0,76944.0,12.0,6412.0,A,8.0,1997.0,2782376.0000000014,281,20301.0,4.0,20301.0,726.0,6041.0,0.0,6412.0,7122.0,4.0,1.0
862,30,48.0,M,40.0,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804,862,719,OWNER,,,,,,monthly issuance,1993-12-21,,,,,,,,493428.8999999996,357,1991.0,1.0,1991.0,1991.0,0.0,0.0,0.0,0.0,6.0,
863,54,31.0,F,30.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,863,720,OWNER,,,,,,monthly issuance,1995-07-20,,,,,,,,568393.3999999996,213,3916.0,1.0,3916.0,3916.0,0.0,0.0,0.0,0.0,4.0,
864,11,47.0,M,40.0,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,864,721,OWNER,,,,,,monthly issuance,1993-08-29,,,,,,,,409296.1999999997,309,2194.0,1.0,2194.0,2194.0,0.0,0.0,0.0,0.0,6.0,
865,11,53.0,F,50.0,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,865,721,DISPONENT,,,,,,monthly issuance,1993-08-29,,,,,,,,409296.1999999997,309,2194.0,1.0,2194.0,2194.0,0.0,0.0,0.0,0.0,6.0,
866,38,24.0,F,20.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,866,722,OWNER,,,,,,issuance after transaction,1997-05-04,,,,,,,,921581.1000000001,98,,,,,,,,,3.0,
870,70,43.0,M,40.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,870,725,OWNER,,,,,,monthly issuance,1996-07-08,,,,,,,,274369.30000000005,169,2612.0,1.0,2612.0,2612.0,0.0,0.0,0.0,0.0,3.0,
871,76,26.0,M,20.0,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,871,726,OWNER,,,,,,monthly issuance,1994-02-03,,,,,,,,756321.0999999993,307,3198.0,1.0,3198.0,3198.0,0.0,0.0,0.0,0.0,6.0,
872,35,37.0,M,30.0,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,872,727,OWNER,,,,,,monthly issuance,1997-12-25,,,,,,,,35400.0,11,,,,,,,,,2.0,
873,60,56.0,M,50.0,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,873,728,OWNER,,,,,,monthly issuance,1995-11-28,,,,,,,,658420.7999999992,223,7125.0,3.0,7125.0,1143.0,0.0,1863.0,0.0,4119.0,4.0,
874,14,47.0,F,40.0,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,874,729,OWNER,,,,,,monthly issuance,1997-02-15,,,,,,,,116904.0,127,2053.0,3.0,2053.0,1872.0,67.0,0.0,0.0,114.0,3.0,
875,14,43.0,M,40.0,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,875,729,DISPONENT,,,,,,monthly issuance,1997-02-15,,,,,,,,116904.0,127,2053.0,3.0,2053.0,1872.0,67.0,0.0,0.0,114.0,3.0,
876,1,39.0,M,30.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,876,730,OWNER,152.0,classic,1996-09-16,1996.0,9.0,monthly issuance,1993-08-28,,,,,,,,5678818.699999999,413,,,,,,,,,6.0,
877,5,73.0,F,70.0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,877,731,OWNER,,,,,,monthly issuance,1995-07-11,,,,,,,,330020.0999999999,190,2706.0,1.0,2706.0,2706.0,0.0,0.0,0.0,0.0,4.0,
878,5,80.0,M,80.0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,878,731,DISPONENT,,,,,,monthly issuance,1995-07-11,,,,,,,,330020.0999999999,190,2706.0,1.0,2706.0,2706.0,0.0,0.0,0.0,0.0,4.0,
879,38,56.0,F,50.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,879,732,OWNER,,,,,,monthly issuance,1996-06-07,,,,,,,,1123137.6999999995,171,5129.0,1.0,5129.0,5129.0,0.0,0.0,0.0,0.0,4.0,
880,49,40.0,M,40.0,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,880,733,OWNER,,,,,,weekly issuance,1995-05-17,,,,,,,,3936514.099999998,274,,,,,,,,,5.0,
881,5,25.0,F,20.0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,881,734,OWNER,,,,,,monthly issuance,1996-04-08,,,,,,,,212368.1000000001,156,2228.0,1.0,2228.0,2228.0,0.0,0.0,0.0,0.0,4.0,
882,70,66.0,F,60.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,882,735,OWNER,,,,,,monthly issuance,1997-09-17,,,,,,,,154432.80000000002,68,3576.0,2.0,3576.0,3576.0,0.0,0.0,0.0,0.0,2.0,
883,75,80.0,F,80.0,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,883,736,OWNER,,,,,,monthly issuance,1997-12-07,,,,,,,,84252.00000000003,47,2119.0,1.0,2119.0,2119.0,0.0,0.0,0.0,0.0,2.0,
884,75,81.0,M,80.0,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,884,736,DISPONENT,,,,,,monthly issuance,1997-12-07,,,,,,,,84252.00000000003,47,2119.0,1.0,2119.0,2119.0,0.0,0.0,0.0,0.0,2.0,
885,34,77.0,M,70.0,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,885,737,OWNER,,,,,,monthly issuance,1993-12-08,,,,,,,,538701.1999999993,278,2817.0,1.0,2817.0,2817.0,0.0,0.0,0.0,0.0,6.0,
886,34,52.0,M,50.0,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,886,738,OWNER,153.0,gold,1997-10-19,1997.0,10.0,monthly issuance,1993-06-21,,,,,,,,3315772.8000000035,512,4723.0,3.0,4723.0,970.0,3671.0,0.0,0.0,82.0,7.0,
887,66,26.0,F,20.0,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,887,739,OWNER,154.0,classic,1997-12-28,1997.0,12.0,monthly issuance,1996-03-18,,,,,,,,1659841.4000000008,178,5504.0,1.0,5504.0,5504.0,0.0,0.0,0.0,0.0,4.0,
888,28,26.0,M,20.0,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,888,740,OWNER,,,,,,monthly issuance,1994-04-04,,,,,,,,119332.40000000013,104,,,,,,,,,6.0,
889,54,18.0,F,10.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,889,741,OWNER,,,,,,monthly issuance,1994-07-14,,,,,,,,987478.299999999,309,,,,,,,,,5.0,
890,77,81.0,M,80.0,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,890,742,OWNER,,,,,,monthly issuance,1994-01-28,,,,,,,,486869.3999999996,288,2048.0,1.0,2048.0,2048.0,0.0,0.0,0.0,0.0,6.0,
891,33,69.0,M,60.0,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,891,743,OWNER,,,,,,monthly issuance,1993-11-05,,,,,,,,538262.6999999994,296,2691.0,1.0,2691.0,2691.0,0.0,0.0,0.0,0.0,6.0,
892,42,78.0,F,70.0,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,892,744,OWNER,,,,,,monthly issuance,1993-03-06,,,,,,,,777748.6999999991,364,2165.0,1.0,2165.0,2165.0,0.0,0.0,0.0,0.0,7.0,
893,43,64.0,F,60.0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,893,745,OWNER,,,,,,monthly issuance,1997-10-09,,,,,,,,121324.80000000003,64,1965.0,1.0,1965.0,1965.0,0.0,0.0,0.0,0.0,2.0,
894,75,65.0,M,60.0,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,894,746,OWNER,,,,,,monthly issuance,1995-05-10,,,,,,,,419188.4999999997,196,3452.0,1.0,3452.0,3452.0,0.0,0.0,0.0,0.0,5.0,
895,39,30.0,M,30.0,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,895,747,OWNER,,,,,,monthly issuance,1993-08-09,,,,,,,,732511.5999999993,369,2672.0,1.0,2672.0,2672.0,0.0,0.0,0.0,0.0,6.0,
896,36,27.0,F,20.0,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,896,748,OWNER,,,,,,monthly issuance,1993-04-08,,,,,,,,1674038.500000001,403,6492.0,1.0,6492.0,6492.0,0.0,0.0,0.0,0.0,7.0,
897,36,19.0,M,10.0,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,897,748,DISPONENT,,,,,,monthly issuance,1993-04-08,,,,,,,,1674038.500000001,403,6492.0,1.0,6492.0,6492.0,0.0,0.0,0.0,0.0,7.0,
898,38,57.0,F,50.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,898,749,OWNER,,,,,,monthly issuance,1997-03-23,,,,,,,,420133.7999999998,165,5268.0,4.0,5268.0,4965.0,51.0,0.0,0.0,252.0,3.0,
899,38,56.0,M,50.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,899,749,DISPONENT,,,,,,monthly issuance,1997-03-23,,,,,,,,420133.7999999998,165,5268.0,4.0,5268.0,4965.0,51.0,0.0,0.0,252.0,3.0,
900,73,23.0,M,20.0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,900,750,OWNER,155.0,junior,1997-05-17,1997.0,5.0,monthly issuance,1993-09-12,,,,,,,,2311748.1000000015,372,6615.0,1.0,6615.0,6615.0,0.0,0.0,0.0,0.0,6.0,
901,39,80.0,M,80.0,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,901,751,OWNER,,,,,,monthly issuance,1993-05-12,,,,,,,,576494.7999999991,334,2363.0,1.0,2363.0,2363.0,0.0,0.0,0.0,0.0,7.0,
